game_id,game,config,time_budget_s,max_nodes,max_entries,agent_first,agent_second,winner,plies,end_reason,seed,workers
uttt.hard.alpha_beta-mcts.t12,uttt,hard,0.1,50000,200000,alpha_beta,mcts,first,45,line,8695361885795036859,1
uttt.hard.mcts-alpha_beta.t12,uttt,hard,0.1,50000,200000,mcts,alpha_beta,first,45,line,4558578755365447525,1
ataxx.easy.random-heuristic.t12,ataxx,easy,2.0,50000,200000,random,heuristic,second,14,eliminated,16650595630108826931,1
ataxx.easy.heuristic-random.t12,ataxx,easy,2.0,50000,200000,heuristic,random,first,9,eliminated,5452634228861372528,1
ataxx.easy.random-alpha_beta.t12,ataxx,easy,2.0,50000,200000,random,alpha_beta,second,6,eliminated,18001961109994758676,1
ataxx.easy.alpha_beta-random.t12,ataxx,easy,2.0,50000,200000,alpha_beta,random,first,15,eliminated,13042528791185213790,1
ataxx.easy.random-mcts.t12,ataxx,easy,2.0,50000,200000,random,mcts,second,16,eliminated,1690882394267081856,1
ataxx.easy.mcts-random.t12,ataxx,easy,2.0,50000,200000,mcts,random,first,9,eliminated,8957777610457764791,1
ataxx.easy.heuristic-alpha_beta.t12,ataxx,easy,2.0,50000,200000,heuristic,alpha_beta,second,70,board_full,1717675608697311331,1
ataxx.easy.alpha_beta-heuristic.t12,ataxx,easy,2.0,50000,200000,alpha_beta,heuristic,first,73,board_full,793071193419884380,1
ataxx.easy.heuristic-mcts.t12,ataxx,easy,2.0,50000,200000,heuristic,mcts,first,77,board_full,17474022338604679308,1
ataxx.easy.mcts-heuristic.t12,ataxx,easy,2.0,50000,200000,mcts,heuristic,first,81,board_full,4268036825136457012,1
ataxx.easy.alpha_beta-mcts.t12,ataxx,easy,2.0,50000,200000,alpha_beta,mcts,first,73,board_full,14234905376374828667,1
ataxx.easy.mcts-alpha_beta.t12,ataxx,easy,2.0,50000,200000,mcts,alpha_beta,second,82,board_full,14618608400889659728,1
ataxx.main.random-heuristic.t12,ataxx,main,0.5,50000,200000,random,heuristic,second,6,eliminated,1839632840214575575,1
ataxx.main.heuristic-random.t12,ataxx,main,0.5,50000,200000,heuristic,random,first,11,eliminated,11727786178092192553,1
ataxx.main.random-alpha_beta.t12,ataxx,main,0.5,50000,200000,random,alpha_beta,second,12,eliminated,1950289368928758074,1
ataxx.main.alpha_beta-random.t12,ataxx,main,0.5,50000,200000,alpha_beta,random,first,9,eliminated,18263245594174890338,1
ataxx.main.random-mcts.t12,ataxx,main,0.5,50000,200000,random,mcts,second,10,eliminated,9762005096601909887,1
ataxx.main.mcts-random.t12,ataxx,main,0.5,50000,200000,mcts,random,first,11,eliminated,10994007046460410497,1
ataxx.main.heuristic-alpha_beta.t12,ataxx,main,0.5,50000,200000,heuristic,alpha_beta,second,80,board_full,17087831838368396289,1
ataxx.main.alpha_beta-heuristic.t12,ataxx,main,0.5,50000,200000,alpha_beta,heuristic,first,67,board_full,16656417669666314670,1
ataxx.main.heuristic-mcts.t12,ataxx,main,0.5,50000,200000,heuristic,mcts,first,83,board_full,1352475475794711229,1
ataxx.main.mcts-heuristic.t12,ataxx,main,0.5,50000,200000,mcts,heuristic,second,81,board_full,14309911380609899696,1
ataxx.main.alpha_beta-mcts.t12,ataxx,main,0.5,50000,200000,alpha_beta,mcts,first,83,board_full,7137953322822803346,1
ataxx.main.mcts-alpha_beta.t12,ataxx,main,0.5,50000,200000,mcts,alpha_beta,second,16,eliminated,10990403686739972282,1
ataxx.hard.random-heuristic.t12,ataxx,hard,0.1,50000,200000,random,heuristic,second,12,eliminated,18045372893473906231,1
ataxx.hard.heuristic-random.t12,ataxx,hard,0.1,50000,200000,heuristic,random,first,13,eliminated,2410604497309873980,1
ataxx.hard.random-alpha_beta.t12,ataxx,hard,0.1,50000,200000,random,alpha_beta,second,8,eliminated,17653189039997652235,1
ataxx.hard.alpha_beta-random.t12,ataxx,hard,0.1,50000,200000,alpha_beta,random,first,7,eliminated,1609505480461900373,1
ataxx.hard.random-mcts.t12,ataxx,hard,0.1,50000,200000,random,mcts,second,18,eliminated,5286534760251308148,1
ataxx.hard.mcts-random.t12,ataxx,hard,0.1,50000,200000,mcts,random,first,13,eliminated,18058490503095494161,1
ataxx.hard.heuristic-alpha_beta.t12,ataxx,hard,0.1,50000,200000,heuristic,alpha_beta,first,13,eliminated,16443048343840880497,1
ataxx.hard.alpha_beta-heuristic.t12,ataxx,hard,0.1,50000,200000,alpha_beta,heuristic,first,17,eliminated,14289535085868147175,1
ataxx.hard.heuristic-mcts.t12,ataxx,hard,0.1,50000,200000,heuristic,mcts,first,85,board_full,9856942383773573512,1
ataxx.hard.mcts-heuristic.t12,ataxx,hard,0.1,50000,200000,mcts,heuristic,second,84,board_full,2071594704576279521,1
ataxx.hard.alpha_beta-mcts.t12,ataxx,hard,0.1,50000,200000,alpha_beta,mcts,first,11,eliminated,7513826451795881472,1
ataxx.hard.mcts-alpha_beta.t12,ataxx,hard,0.1,50000,200000,mcts,alpha_beta,second,12,eliminated,341785883045074191,1
isolation.easy.random-heuristic.t13,isolation,easy,0.5,50000,200000,random,heuristic,second,18,no_moves,10060161690452881953,1
isolation.easy.heuristic-random.t13,isolation,easy,0.5,50000,200000,heuristic,random,second,20,no_moves,85564928488693481,1
isolation.easy.random-alpha_beta.t13,isolation,easy,0.5,50000,200000,random,alpha_beta,second,12,no_moves,104797830440836636,1
isolation.easy.alpha_beta-random.t13,isolation,easy,0.5,50000,200000,alpha_beta,random,first,11,no_moves,5524180566067640315,1
isolation.easy.random-mcts.t13,isolation,easy,0.5,50000,200000,random,mcts,second,10,no_moves,15541014129392228562,1
isolation.easy.mcts-random.t13,isolation,easy,0.5,50000,200000,mcts,random,first,11,no_moves,12613367940822278631,1
isolation.easy.heuristic-alpha_beta.t13,isolation,easy,0.5,50000,200000,heuristic,alpha_beta,second,14,no_moves,13143676519420538123,1
isolation.easy.alpha_beta-heuristic.t13,isolation,easy,0.5,50000,200000,alpha_beta,heuristic,first,9,no_moves,13183219524257574057,1
isolation.easy.heuristic-mcts.t13,isolation,easy,0.5,50000,200000,heuristic,mcts,second,18,no_moves,16506682619411335448,1
isolation.easy.mcts-heuristic.t13,isolation,easy,0.5,50000,200000,mcts,heuristic,first,17,no_moves,14165364674874810745,1
isolation.easy.alpha_beta-mcts.t13,isolation,easy,0.5,50000,200000,alpha_beta,mcts,first,13,no_moves,1326780805850581589,1
isolation.easy.mcts-alpha_beta.t13,isolation,easy,0.5,50000,200000,mcts,alpha_beta,second,20,no_moves,4246292725197700388,1
isolation.main.random-heuristic.t13,isolation,main,0.1,50000,200000,random,heuristic,second,12,no_moves,4860870378620718328,1
isolation.main.heuristic-random.t13,isolation,main,0.1,50000,200000,heuristic,random,first,11,no_moves,12489377730859562270,1
isolation.main.random-alpha_beta.t13,isolation,main,0.1,50000,200000,random,alpha_beta,second,16,no_moves,7507018032756207554,1
isolation.main.alpha_beta-random.t13,isolation,main,0.1,50000,200000,alpha_beta,random,first,5,no_moves,9885228898076690332,1
isolation.main.random-mcts.t13,isolation,main,0.1,50000,200000,random,mcts,second,12,no_moves,14623875298457645393,1
isolation.main.mcts-random.t13,isolation,main,0.1,50000,200000,mcts,random,first,15,no_moves,2306536325687041737,1
isolation.main.heuristic-alpha_beta.t13,isolation,main,0.1,50000,200000,heuristic,alpha_beta,second,20,no_moves,8490469575852001041,1
isolation.main.alpha_beta-heuristic.t13,isolation,main,0.1,50000,200000,alpha_beta,heuristic,first,9,no_moves,8098475536156384729,1
isolation.main.heuristic-mcts.t13,isolation,main,0.1,50000,200000,heuristic,mcts,second,12,no_moves,3717369925340613872,1
isolation.main.mcts-heuristic.t13,isolation,main,0.1,50000,200000,mcts,heuristic,second,20,no_moves,3852129278533746103,1
isolation.main.alpha_beta-mcts.t13,isolation,main,0.1,50000,200000,alpha_beta,mcts,first,11,no_moves,6687320732280590893,1
isolation.main.mcts-alpha_beta.t13,isolation,main,0.1,50000,200000,mcts,alpha_beta,second,18,no_moves,16521709320089002539,1
isolation.hard.random-heuristic.t13,isolation,hard,0.02,50000,200000,random,heuristic,second,16,no_moves,7686370822647648691,1
isolation.hard.heuristic-random.t13,isolation,hard,0.02,50000,200000,heuristic,random,second,20,no_moves,7940059610154422789,1
isolation.hard.random-alpha_beta.t13,isolation,hard,0.02,50000,200000,random,alpha_beta,second,12,no_moves,12621630703554831198,1
isolation.hard.alpha_beta-random.t13,isolation,hard,0.02,50000,200000,alpha_beta,random,first,5,no_moves,7266238998071813256,1
isolation.hard.random-mcts.t13,isolation,hard,0.02,50000,200000,random,mcts,second,12,no_moves,11526593666633741502,1
isolation.hard.mcts-random.t13,isolation,hard,0.02,50000,200000,mcts,random,first,15,no_moves,4251502756361488328,1
isolation.hard.heuristic-alpha_beta.t13,isolation,hard,0.02,50000,200000,heuristic,alpha_beta,second,18,no_moves,11753259119097822603,1
isolation.hard.alpha_beta-heuristic.t13,isolation,hard,0.02,50000,200000,alpha_beta,heuristic,first,9,no_moves,675726777541890603,1
isolation.hard.heuristic-mcts.t13,isolation,hard,0.02,50000,200000,heuristic,mcts,second,18,no_moves,9066087229043597365,1
isolation.hard.mcts-heuristic.t13,isolation,hard,0.02,50000,200000,mcts,heuristic,first,13,no_moves,7605173717067224114,1
isolation.hard.alpha_beta-mcts.t13,isolation,hard,0.02,50000,200000,alpha_beta,mcts,first,9,no_moves,12649889665016112428,1
isolation.hard.mcts-alpha_beta.t13,isolation,hard,0.02,50000,200000,mcts,alpha_beta,second,10,no_moves,11208900746305962059,1
uttt.easy.random-heuristic.t13,uttt,easy,2.0,50000,200000,random,heuristic,second,32,line,15374163798086018104,1
uttt.easy.heuristic-random.t13,uttt,easy,2.0,50000,200000,heuristic,random,first,23,line,13312366960536711087,1
uttt.easy.random-alpha_beta.t13,uttt,easy,2.0,50000,200000,random,alpha_beta,second,36,line,1536013774414640587,1
uttt.easy.alpha_beta-random.t13,uttt,easy,2.0,50000,200000,alpha_beta,random,first,33,line,4533031915125718424,1
uttt.easy.random-mcts.t13,uttt,easy,2.0,50000,200000,random,mcts,second,38,line,10999491984453980424,1
uttt.easy.mcts-random.t13,uttt,easy,2.0,50000,200000,mcts,random,first,29,line,374614753090034610,1
uttt.easy.heuristic-alpha_beta.t13,uttt,easy,2.0,50000,200000,heuristic,alpha_beta,second,28,line,889415573672117851,1
uttt.easy.alpha_beta-heuristic.t13,uttt,easy,2.0,50000,200000,alpha_beta,heuristic,first,45,line,17972684551684603088,1
uttt.easy.heuristic-mcts.t13,uttt,easy,2.0,50000,200000,heuristic,mcts,second,38,line,11191317451738238782,1
uttt.easy.mcts-heuristic.t13,uttt,easy,2.0,50000,200000,mcts,heuristic,first,29,line,5548966856893018647,1
uttt.easy.alpha_beta-mcts.t13,uttt,easy,2.0,50000,200000,alpha_beta,mcts,draw,52,early_draw,7403792100373170983,1
uttt.easy.mcts-alpha_beta.t13,uttt,easy,2.0,50000,200000,mcts,alpha_beta,draw,50,early_draw,4073327612988362481,1
uttt.main.random-heuristic.t13,uttt,main,0.5,50000,200000,random,heuristic,second,44,line,93193352491959573,1
uttt.main.heuristic-random.t13,uttt,main,0.5,50000,200000,heuristic,random,first,45,line,8393273503326748731,1
uttt.main.random-alpha_beta.t13,uttt,main,0.5,50000,200000,random,alpha_beta,second,32,line,9160823379330264037,1
uttt.main.alpha_beta-random.t13,uttt,main,0.5,50000,200000,alpha_beta,random,first,43,line,12560091060387196738,1
uttt.main.random-mcts.t13,uttt,main,0.5,50000,200000,random,mcts,second,34,line,8127375970159566671,1
uttt.main.mcts-random.t13,uttt,main,0.5,50000,200000,mcts,random,first,31,line,17480950394401680963,1
uttt.main.heuristic-alpha_beta.t13,uttt,main,0.5,50000,200000,heuristic,alpha_beta,second,38,line,9068900203015732974,1
uttt.main.alpha_beta-heuristic.t13,uttt,main,0.5,50000,200000,alpha_beta,heuristic,first,39,line,5726405413627797966,1
uttt.main.heuristic-mcts.t13,uttt,main,0.5,50000,200000,heuristic,mcts,second,28,line,15049436754691324437,1
uttt.main.mcts-heuristic.t13,uttt,main,0.5,50000,200000,mcts,heuristic,first,21,line,2176250830685089268,1
uttt.main.alpha_beta-mcts.t13,uttt,main,0.5,50000,200000,alpha_beta,mcts,second,50,line,1936146788820204013,1
uttt.main.mcts-alpha_beta.t13,uttt,main,0.5,50000,200000,mcts,alpha_beta,second,52,line,12387517791126103108,1
uttt.hard.random-heuristic.t13,uttt,hard,0.1,50000,200000,random,heuristic,first,49,line,16018898922965981101,1
uttt.hard.heuristic-random.t13,uttt,hard,0.1,50000,200000,heuristic,random,first,37,line,14683454585237278613,1
uttt.hard.random-alpha_beta.t13,uttt,hard,0.1,50000,200000,random,alpha_beta,second,34,line,8569608807237708562,1
uttt.hard.alpha_beta-random.t13,uttt,hard,0.1,50000,200000,alpha_beta,random,first,33,line,9049414718189167014,1
uttt.hard.random-mcts.t13,uttt,hard,0.1,50000,200000,random,mcts,second,38,line,3576346108532292418,1
uttt.hard.mcts-random.t13,uttt,hard,0.1,50000,200000,mcts,random,first,43,line,17574584684917879613,1
uttt.hard.heuristic-alpha_beta.t13,uttt,hard,0.1,50000,200000,heuristic,alpha_beta,second,36,line,14824078055829607000,1
uttt.hard.alpha_beta-heuristic.t13,uttt,hard,0.1,50000,200000,alpha_beta,heuristic,first,43,line,3631664505463065647,1
uttt.hard.heuristic-mcts.t13,uttt,hard,0.1,50000,200000,heuristic,mcts,first,35,line,13331139836800231051,1
uttt.hard.mcts-heuristic.t13,uttt,hard,0.1,50000,200000,mcts,heuristic,first,25,line,2209920637032433543,1
uttt.hard.alpha_beta-mcts.t13,uttt,hard,0.1,50000,200000,alpha_beta,mcts,first,47,line,16438177043805249176,1
uttt.hard.mcts-alpha_beta.t13,uttt,hard,0.1,50000,200000,mcts,alpha_beta,second,52,line,1200038862692528153,1
ataxx.easy.random-heuristic.t13,ataxx,easy,2.0,50000,200000,random,heuristic,second,8,eliminated,3576127067456878324,1
ataxx.easy.heuristic-random.t13,ataxx,easy,2.0,50000,200000,heuristic,random,first,13,eliminated,9313255790740780280,1
ataxx.easy.random-alpha_beta.t13,ataxx,easy,2.0,50000,200000,random,alpha_beta,second,10,eliminated,13117419931519571208,1
ataxx.easy.alpha_beta-random.t13,ataxx,easy,2.0,50000,200000,alpha_beta,random,first,13,eliminated,6999210612873311816,1
ataxx.easy.random-mcts.t13,ataxx,easy,2.0,50000,200000,random,mcts,second,16,eliminated,6549675784254875280,1
ataxx.easy.mcts-random.t13,ataxx,easy,2.0,50000,200000,mcts,random,first,5,eliminated,9617428068911359049,1
ataxx.easy.heuristic-alpha_beta.t13,ataxx,easy,2.0,50000,200000,heuristic,alpha_beta,second,76,board_full,6395104350872633815,1
ataxx.easy.alpha_beta-heuristic.t13,ataxx,easy,2.0,50000,200000,alpha_beta,heuristic,first,17,eliminated,5540103025061900764,1
ataxx.easy.heuristic-mcts.t13,ataxx,easy,2.0,50000,200000,heuristic,mcts,first,13,eliminated,4747387727647784572,1
ataxx.easy.mcts-heuristic.t13,ataxx,easy,2.0,50000,200000,mcts,heuristic,first,59,board_full,13323026452034954615,1
ataxx.easy.alpha_beta-mcts.t13,ataxx,easy,2.0,50000,200000,alpha_beta,mcts,first,75,board_full,6216392278119149735,1
ataxx.easy.mcts-alpha_beta.t13,ataxx,easy,2.0,50000,200000,mcts,alpha_beta,second,88,board_full,17152727428449998676,1
ataxx.main.random-heuristic.t13,ataxx,main,0.5,50000,200000,random,heuristic,second,8,eliminated,9647485375056375382,1
ataxx.main.heuristic-random.t13,ataxx,main,0.5,50000,200000,heuristic,random,first,13,eliminated,4861529955761672846,1
ataxx.main.random-alpha_beta.t13,ataxx,main,0.5,50000,200000,random,alpha_beta,second,12,eliminated,14084454591563481618,1
ataxx.main.alpha_beta-random.t13,ataxx,main,0.5,50000,200000,alpha_beta,random,first,11,eliminated,5218507780936249878,1
ataxx.main.random-mcts.t13,ataxx,main,0.5,50000,200000,random,mcts,second,8,eliminated,12426701525897548103,1
ataxx.main.mcts-random.t13,ataxx,main,0.5,50000,200000,mcts,random,first,7,eliminated,2510380090868874935,1
ataxx.main.heuristic-alpha_beta.t13,ataxx,main,0.5,50000,200000,heuristic,alpha_beta,first,75,board_full,1171697223683837149,1
ataxx.main.alpha_beta-heuristic.t13,ataxx,main,0.5,50000,200000,alpha_beta,heuristic,first,76,board_full,9454844123532274515,1
ataxx.main.heuristic-mcts.t13,ataxx,main,0.5,50000,200000,heuristic,mcts,first,73,board_full,362793629926875189,1
ataxx.main.mcts-heuristic.t13,ataxx,main,0.5,50000,200000,mcts,heuristic,first,13,eliminated,8646975940477369671,1
ataxx.main.alpha_beta-mcts.t13,ataxx,main,0.5,50000,200000,alpha_beta,mcts,first,19,eliminated,17382848730054064442,1
ataxx.main.mcts-alpha_beta.t13,ataxx,main,0.5,50000,200000,mcts,alpha_beta,second,78,board_full,322362631407952697,1
ataxx.hard.random-heuristic.t13,ataxx,hard,0.1,50000,200000,random,heuristic,second,8,eliminated,8971003557978244661,1
ataxx.hard.heuristic-random.t13,ataxx,hard,0.1,50000,200000,heuristic,random,first,7,eliminated,7909030486848675863,1
ataxx.hard.random-alpha_beta.t13,ataxx,hard,0.1,50000,200000,random,alpha_beta,second,8,eliminated,1718565970383885911,1
ataxx.hard.alpha_beta-random.t13,ataxx,hard,0.1,50000,200000,alpha_beta,random,first,11,eliminated,11013434576574145889,1
ataxx.hard.random-mcts.t13,ataxx,hard,0.1,50000,200000,random,mcts,second,6,eliminated,5026572555170938798,1
ataxx.hard.mcts-random.t13,ataxx,hard,0.1,50000,200000,mcts,random,first,21,eliminated,148097308261691873,1
ataxx.hard.heuristic-alpha_beta.t13,ataxx,hard,0.1,50000,200000,heuristic,alpha_beta,second,78,board_full,13578937071279729250,1
ataxx.hard.alpha_beta-heuristic.t13,ataxx,hard,0.1,50000,200000,alpha_beta,heuristic,first,72,board_full,1739558836618292130,1
ataxx.hard.heuristic-mcts.t13,ataxx,hard,0.1,50000,200000,heuristic,mcts,first,83,board_full,8629707251779094440,1
ataxx.hard.mcts-heuristic.t13,ataxx,hard,0.1,50000,200000,mcts,heuristic,second,16,eliminated,18352260530692905780,1
ataxx.hard.alpha_beta-mcts.t13,ataxx,hard,0.1,50000,200000,alpha_beta,mcts,first,15,eliminated,10552079827741194388,1
ataxx.hard.mcts-alpha_beta.t13,ataxx,hard,0.1,50000,200000,mcts,alpha_beta,second,108,board_full,2415459948848626035,1
isolation.easy.random-heuristic.t14,isolation,easy,0.5,50000,200000,random,heuristic,second,16,no_moves,9323280360560820682,1
isolation.easy.heuristic-random.t14,isolation,easy,0.5,50000,200000,heuristic,random,first,15,no_moves,7854542829400148319,1
isolation.easy.random-alpha_beta.t14,isolation,easy,0.5,50000,200000,random,alpha_beta,second,16,no_moves,8068486683254676366,1
isolation.easy.alpha_beta-random.t14,isolation,easy,0.5,50000,200000,alpha_beta,random,first,9,no_moves,6323038200361364978,1
isolation.easy.random-mcts.t14,isolation,easy,0.5,50000,200000,random,mcts,second,10,no_moves,11814872448416388867,1
isolation.easy.mcts-random.t14,isolation,easy,0.5,50000,200000,mcts,random,first,11,no_moves,17579829362789920835,1
isolation.easy.heuristic-alpha_beta.t14,isolation,easy,0.5,50000,200000,heuristic,alpha_beta,second,14,no_moves,2531199125257383011,1
isolation.easy.alpha_beta-heuristic.t14,isolation,easy,0.5,50000,200000,alpha_beta,heuristic,first,9,no_moves,9981510712904667668,1
isolation.easy.heuristic-mcts.t14,isolation,easy,0.5,50000,200000,heuristic,mcts,second,18,no_moves,5710604401949101460,1
isolation.easy.mcts-heuristic.t14,isolation,easy,0.5,50000,200000,mcts,heuristic,first,19,no_moves,3551429863535124170,1
isolation.easy.alpha_beta-mcts.t14,isolation,easy,0.5,50000,200000,alpha_beta,mcts,first,13,no_moves,17543783586048265917,1
