game_id,ply,agent,side,tag,elapsed_s,nodes,simulations,depth,move,legal_move_count,tt_lookups,tt_hits,tt_size,mcts_tree_nodes,mcts_reused_nodes
ataxx.easy.alpha_beta-mcts.t1,34,alpha_beta,0,time-limited,2.000234,102363,,4,c4,77,9596,2703,189650,,
ataxx.easy.alpha_beta-mcts.t1,35,mcts,1,time-limited,2.000019,,9107,,b6d5,18,,,,9116,9
ataxx.easy.alpha_beta-mcts.t1,36,alpha_beta,0,time-limited,2.000317,96379,,4,b6,68,9145,2873,195921,,
ataxx.easy.alpha_beta-mcts.t1,37,mcts,1,time-limited,2.000026,,8999,,d6d4,21,,,,9008,9
ataxx.easy.alpha_beta-mcts.t1,38,alpha_beta,0,memory-limited,2.000327,94331,,4,d6,51,7217,2544,200000,,
ataxx.easy.alpha_beta-mcts.t1,39,mcts,1,time-limited,2.000027,,9497,,d3c1,32,,,,9506,9
ataxx.easy.alpha_beta-mcts.t1,40,alpha_beta,0,memory-limited,2.000222,93211,,4,d5d3,48,6565,298,200000,,
ataxx.easy.alpha_beta-mcts.t1,41,mcts,1,time-limited,2.000031,,8711,,b2d1,6,,,,8718,7
ataxx.easy.alpha_beta-mcts.t1,42,alpha_beta,0,memory-limited,2.000329,96795,,4,b2,78,9650,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,43,mcts,1,time-limited,2.000047,,8726,,d1e3,12,,,,8750,24
ataxx.easy.alpha_beta-mcts.t1,44,alpha_beta,0,memory-limited,2.000041,100107,,4,d5,61,10609,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,45,mcts,1,time-limited,2.000041,,8776,,d3d1,29,,,,8788,12
ataxx.easy.alpha_beta-mcts.t1,46,alpha_beta,0,memory-limited,2.000090,96763,,4,d3,62,7690,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,47,mcts,1,time-limited,2.000030,,8541,,c1e2,7,,,,8546,5
ataxx.easy.alpha_beta-mcts.t1,48,alpha_beta,0,memory-limited,2.000241,94907,,4,c1,58,8914,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,49,mcts,1,time-limited,2.000031,,8886,,d3e1,26,,,,8909,23
ataxx.easy.alpha_beta-mcts.t1,50,alpha_beta,0,memory-limited,2.000027,95707,,4,d3,58,7839,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,51,mcts,1,time-limited,2.000026,,8209,,f2,8,,,,8215,6
ataxx.easy.alpha_beta-mcts.t1,52,alpha_beta,0,memory-limited,2.000292,94859,,4,e4,52,9105,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,53,mcts,1,time-limited,2.000029,,8208,,d1f3,17,,,,8229,21
ataxx.easy.alpha_beta-mcts.t1,54,alpha_beta,0,memory-limited,2.000022,89163,,4,d1,46,8523,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,55,mcts,1,time-limited,2.000035,,8471,,e3f1,28,,,,8482,11
ataxx.easy.alpha_beta-mcts.t1,56,alpha_beta,0,memory-limited,2.000166,94026,,5,e3,46,9357,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,57,mcts,1,time-limited,2.000028,,8123,,e1g2,5,,,,8131,8
ataxx.easy.alpha_beta-mcts.t1,58,alpha_beta,0,memory-limited,2.000206,94859,,4,e1,60,7961,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,59,mcts,1,time-limited,2.000033,,7979,,f3e5,9,,,,8008,29
ataxx.easy.alpha_beta-mcts.t1,60,alpha_beta,0,memory-limited,2.000133,92202,,5,e6,36,8062,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,61,mcts,1,time-limited,2.000027,,7961,,d4f3,17,,,,7988,27
ataxx.easy.alpha_beta-mcts.t1,62,alpha_beta,0,memory-limited,2.000238,83722,,5,d4,46,10712,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,63,mcts,1,time-limited,2.000040,,8308,,e2f4,13,,,,8319,11
ataxx.easy.alpha_beta-mcts.t1,64,alpha_beta,0,memory-limited,2.000524,80394,,5,e2,31,11339,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,65,mcts,1,time-limited,2.000035,,7909,,e4g3,20,,,,7933,24
ataxx.easy.alpha_beta-mcts.t1,66,alpha_beta,0,memory-limited,2.000298,87610,,5,e4,37,27579,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,67,mcts,1,time-limited,2.000037,,8584,,g3f5,5,,,,8596,12
ataxx.easy.alpha_beta-mcts.t1,68,alpha_beta,0,memory-limited,2.000154,77962,,5,f6,22,22026,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,69,mcts,1,time-limited,2.000039,,8830,,e4g5,11,,,,8918,88
ataxx.easy.alpha_beta-mcts.t1,70,alpha_beta,0,memory-limited,2.000323,88490,,5,e4,32,17686,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,71,mcts,1,time-limited,2.000026,,8817,,f2g4,12,,,,8850,33
ataxx.easy.alpha_beta-mcts.t1,72,alpha_beta,0,memory-limited,2.000122,88569,,6,f2,24,27179,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,73,mcts,1,time-limited,2.000045,,9547,,f5g3,12,,,,9599,52
ataxx.easy.alpha_beta-mcts.t1,74,alpha_beta,0,memory-limited,2.000037,98201,,6,f5,20,19385,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,75,mcts,1,time-limited,2.000089,,12018,,--,1,,,,11183,74
ataxx.easy.alpha_beta-mcts.t1,76,alpha_beta,0,normal,0.127908,6594,,5,f7,20,1143,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,77,mcts,1,time-limited,2.000011,,33873,,--,1,,,,17666,3181
ataxx.easy.alpha_beta-mcts.t1,78,alpha_beta,0,normal,0.003815,199,,3,g6,13,39,0,200000,,
ataxx.easy.alpha_beta-mcts.t1,79,mcts,1,time-limited,2.000011,,212867,,--,1,,,,16535,4698
ataxx.easy.alpha_beta-mcts.t1,80,alpha_beta,0,normal,0.000132,6,,1,g7,6,0,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,0,mcts,0,time-limited,2.000016,,17672,,b6,16,,,,17673,0
ataxx.easy.mcts-alpha_beta.t1,1,alpha_beta,1,time-limited,2.000138,186442,,5,f7,16,21162,6139,15019,,
ataxx.easy.mcts-alpha_beta.t1,2,mcts,0,time-limited,2.000022,,17182,,b5,27,,,,17265,83
ataxx.easy.mcts-alpha_beta.t1,3,alpha_beta,1,time-limited,2.000026,163850,,5,e7,23,17023,4147,27894,,
ataxx.easy.mcts-alpha_beta.t1,4,mcts,0,time-limited,2.000019,,15315,,b6d7,38,,,,15343,28
ataxx.easy.mcts-alpha_beta.t1,5,alpha_beta,1,time-limited,2.000149,149178,,5,e6,20,29598,7758,49733,,
ataxx.easy.mcts-alpha_beta.t1,6,mcts,0,time-limited,2.000015,,14544,,b5d6,30,,,,14566,22
ataxx.easy.mcts-alpha_beta.t1,7,alpha_beta,1,time-limited,2.000044,145609,,6,f6,17,30229,8847,71113,,
ataxx.easy.mcts-alpha_beta.t1,8,mcts,0,time-limited,2.000026,,13946,,e5,37,,,,13980,34
ataxx.easy.mcts-alpha_beta.t1,9,alpha_beta,1,time-limited,2.000043,133578,,5,f7f5,21,14713,3293,82530,,
ataxx.easy.mcts-alpha_beta.t1,10,mcts,0,time-limited,2.000030,,13179,,d6f7,35,,,,13198,19
ataxx.easy.mcts-alpha_beta.t1,11,alpha_beta,1,time-limited,2.008021,133338,,5,g6,35,14132,3965,92694,,
ataxx.easy.mcts-alpha_beta.t1,12,mcts,0,time-limited,2.000026,,13030,,e6g5,39,,,,13044,14
ataxx.easy.mcts-alpha_beta.t1,13,alpha_beta,1,time-limited,2.000199,129114,,5,e6,27,27779,8483,111990,,
ataxx.easy.mcts-alpha_beta.t1,14,mcts,0,time-limited,2.000018,,13057,,f4,25,,,,13071,14
ataxx.easy.mcts-alpha_beta.t1,15,alpha_beta,1,time-limited,2.000164,115530,,5,d7b7,35,10775,3130,119634,,
ataxx.easy.mcts-alpha_beta.t1,16,mcts,0,time-limited,2.000026,,12451,,g3,49,,,,12467,16
ataxx.easy.mcts-alpha_beta.t1,17,alpha_beta,1,time-limited,2.000140,121434,,5,d6,46,11345,2976,128001,,
ataxx.easy.mcts-alpha_beta.t1,18,mcts,0,time-limited,2.000055,,11583,,f5d7,34,,,,11589,6
ataxx.easy.mcts-alpha_beta.t1,19,alpha_beta,1,time-limited,2.000093,112187,,4,f5,41,10696,2588,136106,,
ataxx.easy.mcts-alpha_beta.t1,20,mcts,0,time-limited,2.000038,,11529,,g4,32,,,,11538,9
ataxx.easy.mcts-alpha_beta.t1,21,alpha_beta,1,time-limited,2.000258,105002,,5,e5f3,43,12039,2881,145261,,
ataxx.easy.mcts-alpha_beta.t1,22,mcts,0,time-limited,2.000027,,11291,,e5,35,,,,11300,9
ataxx.easy.mcts-alpha_beta.t1,23,alpha_beta,1,time-limited,2.000252,108443,,4,e4,45,9491,2785,151966,,
ataxx.easy.mcts-alpha_beta.t1,24,mcts,0,time-limited,2.000054,,10490,,f6d5,31,,,,10498,8
ataxx.easy.mcts-alpha_beta.t1,25,alpha_beta,1,time-limited,2.000028,102603,,4,f6,50,8714,1862,158817,,
ataxx.easy.mcts-alpha_beta.t1,26,mcts,0,time-limited,2.000033,,10437,,d7b6,38,,,,10445,8
ataxx.easy.mcts-alpha_beta.t1,27,alpha_beta,1,time-limited,2.000023,110587,,4,f3d4,58,13061,1897,169980,,
ataxx.easy.mcts-alpha_beta.t1,28,mcts,0,time-limited,2.000020,,10075,,d7,30,,,,10080,5
ataxx.easy.mcts-alpha_beta.t1,29,alpha_beta,1,time-limited,2.000225,102347,,4,g2,70,11627,2413,179194,,
ataxx.easy.mcts-alpha_beta.t1,30,mcts,0,time-limited,2.000024,,10068,,c6,29,,,,10074,6
ataxx.easy.mcts-alpha_beta.t1,31,alpha_beta,1,time-limited,2.000272,106971,,4,c5,62,8251,2797,184647,,
ataxx.easy.mcts-alpha_beta.t1,32,mcts,0,time-limited,2.000019,,9441,,c7,11,,,,9447,6
ataxx.easy.mcts-alpha_beta.t1,33,alpha_beta,1,time-limited,2.000320,104795,,4,c5a6,75,12343,3581,193408,,
ataxx.easy.mcts-alpha_beta.t1,34,mcts,0,time-limited,2.000021,,9459,,b5,17,,,,9472,13
ataxx.easy.mcts-alpha_beta.t1,35,alpha_beta,1,memory-limited,2.000050,97387,,4,e4c5,70,9647,2133,200000,,
ataxx.easy.mcts-alpha_beta.t1,36,mcts,0,time-limited,2.000050,,9219,,a6c4,7,,,,9228,9
ataxx.easy.mcts-alpha_beta.t1,37,alpha_beta,1,memory-limited,2.000074,98139,,4,d6b4,59,8430,302,200000,,
ataxx.easy.mcts-alpha_beta.t1,38,mcts,0,time-limited,2.000085,,8953,,d4d6,21,,,,8976,23
ataxx.easy.mcts-alpha_beta.t1,39,alpha_beta,1,memory-limited,2.000248,96171,,4,f4d4,80,8765,5,200000,,
ataxx.easy.mcts-alpha_beta.t1,40,mcts,0,time-limited,2.000020,,9143,,c6a6,10,,,,9149,6
ataxx.easy.mcts-alpha_beta.t1,41,alpha_beta,1,memory-limited,2.000260,101019,,4,b4c6,94,10445,1,200000,,
ataxx.easy.mcts-alpha_beta.t1,42,mcts,0,time-limited,2.000011,,9580,,e6f4,6,,,,9592,12
ataxx.easy.mcts-alpha_beta.t1,43,alpha_beta,1,memory-limited,2.000231,94907,,4,d4e6,83,10076,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,44,mcts,0,time-limited,2.000038,,9126,,f2,25,,,,9150,24
ataxx.easy.mcts-alpha_beta.t1,45,alpha_beta,1,memory-limited,2.000268,95723,,4,a5,71,10952,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,46,mcts,0,time-limited,2.000040,,9098,,e4,34,,,,9104,6
ataxx.easy.mcts-alpha_beta.t1,47,alpha_beta,1,memory-limited,2.000351,85306,,5,d4,48,7829,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,48,mcts,0,time-limited,2.000061,,8803,,e2,29,,,,8809,6
ataxx.easy.mcts-alpha_beta.t1,49,alpha_beta,1,memory-limited,2.000178,86395,,4,f3,61,7249,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,50,mcts,0,time-limited,2.000032,,8610,,f1,6,,,,8616,6
ataxx.easy.mcts-alpha_beta.t1,51,alpha_beta,1,memory-limited,2.000140,89387,,4,e3,66,9513,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,52,mcts,0,time-limited,2.000049,,8855,,f5d3,7,,,,8879,24
ataxx.easy.mcts-alpha_beta.t1,53,alpha_beta,1,memory-limited,2.000326,80491,,4,f5,48,8680,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,54,mcts,0,time-limited,2.000023,,8201,,e3d1,37,,,,8231,30
ataxx.easy.mcts-alpha_beta.t1,55,alpha_beta,1,memory-limited,2.000110,89899,,4,e3,48,7291,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,56,mcts,0,time-limited,2.000031,,8108,,b4,20,,,,8112,4
ataxx.easy.mcts-alpha_beta.t1,57,alpha_beta,1,memory-limited,2.000024,86043,,4,d3e1,42,9114,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,58,mcts,0,time-limited,2.000083,,8684,,c5d3,28,,,,8695,11
ataxx.easy.mcts-alpha_beta.t1,59,alpha_beta,1,memory-limited,2.000105,82218,,5,c5,36,9053,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,60,mcts,0,time-limited,2.000025,,8064,,e4d2,20,,,,8073,9
ataxx.easy.mcts-alpha_beta.t1,61,alpha_beta,1,memory-limited,2.000132,88699,,4,e4,48,7336,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,62,mcts,0,time-limited,2.000071,,8212,,e2c1,20,,,,8221,9
ataxx.easy.mcts-alpha_beta.t1,63,alpha_beta,1,memory-limited,2.000259,95179,,4,e2,50,7574,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,64,mcts,0,time-limited,2.000027,,8344,,a5c3,11,,,,8353,9
ataxx.easy.mcts-alpha_beta.t1,65,alpha_beta,1,memory-limited,2.000328,75866,,5,c2,29,18225,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,66,mcts,0,time-limited,2.000039,,8356,,d4b3,14,,,,8384,28
ataxx.easy.mcts-alpha_beta.t1,67,alpha_beta,1,memory-limited,2.000206,87354,,5,d4,37,17349,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,68,mcts,0,time-limited,2.000027,,8500,,b4b2,14,,,,8519,19
ataxx.easy.mcts-alpha_beta.t1,69,alpha_beta,1,memory-limited,2.000212,82794,,5,a6b4,28,25527,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,70,mcts,0,time-limited,2.000025,,8518,,c2a4,12,,,,8544,26
ataxx.easy.mcts-alpha_beta.t1,71,alpha_beta,1,memory-limited,2.000245,90490,,5,c2,28,24520,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,72,mcts,0,time-limited,2.000023,,9213,,b5a3,12,,,,9241,28
ataxx.easy.mcts-alpha_beta.t1,73,alpha_beta,1,memory-limited,2.000160,89402,,5,c1a2,30,30747,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,74,mcts,0,time-limited,2.000033,,8794,,a4a6,7,,,,8833,39
ataxx.easy.mcts-alpha_beta.t1,75,alpha_beta,1,memory-limited,2.000166,92714,,5,a3b5,42,19224,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,76,mcts,0,time-limited,2.000043,,8980,,b7a5,2,,,,9020,40
ataxx.easy.mcts-alpha_beta.t1,77,alpha_beta,1,memory-limited,2.000038,88681,,6,b7,34,32373,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,78,mcts,0,time-limited,2.000043,,9550,,b5a3,4,,,,9739,194
ataxx.easy.mcts-alpha_beta.t1,79,alpha_beta,1,memory-limited,2.000027,95545,,6,a6a4,29,25426,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,80,mcts,0,time-limited,2.000029,,9404,,a2c1,3,,,,9548,153
ataxx.easy.mcts-alpha_beta.t1,81,alpha_beta,1,memory-limited,2.000123,95817,,6,b1,29,22657,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,82,mcts,0,time-limited,2.000042,,12224,,--,1,,,,11339,335
ataxx.easy.mcts-alpha_beta.t1,83,alpha_beta,1,normal,0.239190,12890,,5,b5,26,1821,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,84,mcts,0,time-limited,2.000038,,46048,,--,1,,,,16747,2727
ataxx.easy.mcts-alpha_beta.t1,85,alpha_beta,1,normal,0.004368,241,,3,a6,14,42,0,200000,,
ataxx.easy.mcts-alpha_beta.t1,86,mcts,0,time-limited,2.000039,,253417,,--,1,,,,13569,3148
ataxx.easy.mcts-alpha_beta.t1,87,alpha_beta,1,normal,0.000148,7,,1,a2,7,0,0,200000,,
ataxx.main.random-heuristic.t1,0,random,0,normal,0.000017,1,,,g2,16,,,,,
ataxx.main.random-heuristic.t1,1,heuristic,1,normal,0.000165,16,,,g6,16,,,,,
ataxx.main.random-heuristic.t1,2,random,0,normal,0.000006,1,,,g1e1,23,,,,,
ataxx.main.random-heuristic.t1,3,heuristic,1,normal,0.000212,23,,,f7,23,,,,,
ataxx.main.random-heuristic.t1,4,random,0,normal,0.000007,1,,,e1c3,29,,,,,
ataxx.main.random-heuristic.t1,5,heuristic,1,normal,0.000293,29,,,f6,29,,,,,
ataxx.main.random-heuristic.t1,6,random,0,normal,0.000007,1,,,c3a4,42,,,,,
ataxx.main.random-heuristic.t1,7,heuristic,1,normal,0.000400,37,,,g5,37,,,,,
ataxx.main.random-heuristic.t1,8,random,0,normal,0.000007,1,,,g2e3,33,,,,,
ataxx.main.random-heuristic.t1,9,heuristic,1,normal,0.000431,42,,,e7,42,,,,,
ataxx.main.random-heuristic.t1,10,random,0,normal,0.000007,1,,,e3g2,45,,,,,
ataxx.main.random-heuristic.t1,11,heuristic,1,normal,0.000487,47,,,f5,47,,,,,
ataxx.main.random-heuristic.t1,12,random,0,normal,0.000006,1,,,a7a5,33,,,,,
ataxx.main.random-heuristic.t1,13,heuristic,1,normal,0.000546,52,,,e6,52,,,,,
ataxx.main.random-heuristic.t1,14,random,0,normal,0.000007,1,,,a6,35,,,,,
ataxx.main.random-heuristic.t1,15,heuristic,1,normal,0.000665,57,,,a1a3,57,,,,,
ataxx.main.random-heuristic.t1,16,random,0,normal,0.000007,1,,,f2,29,,,,,
ataxx.main.random-heuristic.t1,17,heuristic,1,normal,0.000819,70,,,b5,70,,,,,
ataxx.main.random-heuristic.t1,18,random,0,normal,0.000006,1,,,g2e4,20,,,,,
ataxx.main.random-heuristic.t1,19,heuristic,1,normal,0.001000,84,,,e5,84,,,,,
ataxx.main.random-heuristic.t1,20,random,0,normal,0.000005,1,,,f3,14,,,,,
ataxx.main.random-heuristic.t1,21,heuristic,1,normal,0.001162,95,,,e5e3,95,,,,,
ataxx.main.heuristic-random.t1,0,heuristic,0,normal,0.000156,16,,,f1,16,,,,,
ataxx.main.heuristic-random.t1,1,random,1,normal,0.000007,1,,,a1c3,16,,,,,
ataxx.main.heuristic-random.t1,2,heuristic,0,normal,0.000226,23,,,g2,23,,,,,
ataxx.main.heuristic-random.t1,3,random,1,normal,0.000008,1,,,g7e7,32,,,,,
ataxx.main.heuristic-random.t1,4,heuristic,0,normal,0.000298,30,,,f2,30,,,,,
ataxx.main.heuristic-random.t1,5,random,1,normal,0.000008,1,,,c3d5,38,,,,,
ataxx.main.heuristic-random.t1,6,heuristic,0,normal,0.000456,37,,,g3,37,,,,,
ataxx.main.heuristic-random.t1,7,random,1,normal,0.000009,1,,,d5b6,34,,,,,
ataxx.main.heuristic-random.t1,8,heuristic,0,normal,0.000360,35,,,e1,35,,,,,
ataxx.main.heuristic-random.t1,9,random,1,normal,0.000008,1,,,f6,33,,,,,
ataxx.main.heuristic-random.t1,10,heuristic,0,normal,0.000461,39,,,e2,39,,,,,
ataxx.main.heuristic-random.t1,11,random,1,normal,0.000009,1,,,e7c6,44,,,,,
ataxx.main.heuristic-random.t1,12,heuristic,0,normal,0.000546,44,,,f3,44,,,,,
ataxx.main.heuristic-random.t1,13,random,1,normal,0.000009,1,,,c6d4,45,,,,,
ataxx.main.heuristic-random.t1,14,heuristic,0,normal,0.000621,46,,,g4,46,,,,,
ataxx.main.heuristic-random.t1,15,random,1,normal,0.000010,1,,,a7c7,48,,,,,
ataxx.main.heuristic-random.t1,16,heuristic,0,normal,0.000657,49,,,d1,49,,,,,
ataxx.main.heuristic-random.t1,17,random,1,normal,0.000010,1,,,c7e7,54,,,,,
ataxx.main.heuristic-random.t1,18,heuristic,0,normal,0.000717,53,,,g5,53,,,,,
ataxx.main.heuristic-random.t1,19,random,1,normal,0.000009,1,,,d4c6,44,,,,,
ataxx.main.heuristic-random.t1,20,heuristic,0,normal,0.000862,70,,,f7,70,,,,,
ataxx.main.heuristic-random.t1,21,random,1,normal,0.000008,1,,,b6d4,27,,,,,
ataxx.main.heuristic-random.t1,22,heuristic,0,normal,0.000892,78,,,f3d5,78,,,,,
ataxx.main.random-alpha_beta.t1,0,random,0,normal,0.000008,1,,,b6,16,,,,,
ataxx.main.random-alpha_beta.t1,1,alpha_beta,1,time-limited,0.500123,49690,,5,f7,16,5695,1666,4027,,
ataxx.main.random-alpha_beta.t1,2,random,0,normal,0.000012,1,,,b6c4,27,,,,,
ataxx.main.random-alpha_beta.t1,3,alpha_beta,1,time-limited,0.500036,49835,,4,a1b3,23,3117,663,6480,,
ataxx.main.random-alpha_beta.t1,4,random,0,normal,0.000010,1,,,f1,16,,,,,
ataxx.main.random-alpha_beta.t1,5,alpha_beta,1,time-limited,0.500085,39483,,4,c4a6,54,4541,900,10120,,
ataxx.main.random-alpha_beta.t1,6,random,0,normal,0.000010,1,,,f2,15,,,,,
ataxx.main.random-alpha_beta.t1,7,alpha_beta,1,time-limited,0.500153,43019,,4,b7,49,5446,1294,14271,,
ataxx.main.random-alpha_beta.t1,8,random,0,normal,0.000012,1,,,f2d4,24,,,,,
ataxx.main.random-alpha_beta.t1,9,alpha_beta,1,time-limited,0.500151,43515,,4,c3,55,4253,868,17655,,
ataxx.main.random-alpha_beta.t1,10,random,0,normal,0.000010,1,,,e1,15,,,,,
ataxx.main.random-alpha_beta.t1,11,alpha_beta,1,normal,0.000918,91,,1,d4f2,91,0,0,17655,,
ataxx.main.alpha_beta-random.t1,0,alpha_beta,0,time-limited,0.500104,51674,,5,b7,16,6350,2039,4310,,
ataxx.main.alpha_beta-random.t1,1,random,1,normal,0.000010,1,,,a1c1,16,,,,,
ataxx.main.alpha_beta-random.t1,2,alpha_beta,0,time-limited,0.500024,49179,,4,a6,23,5872,1087,9094,,
ataxx.main.alpha_beta-random.t1,3,random,1,normal,0.000010,1,,,c1b3,22,,,,,
ataxx.main.alpha_beta-random.t1,4,alpha_beta,0,time-limited,0.500059,49179,,4,a5,30,6544,1303,14334,,
ataxx.main.alpha_beta-random.t1,5,random,1,normal,0.000012,1,,,b3b5,26,,,,,
ataxx.main.alpha_beta-random.t1,6,alpha_beta,0,time-limited,0.500067,45754,,5,b6,18,13988,4603,23719,,
ataxx.main.alpha_beta-random.t1,7,random,1,normal,0.000009,1,,,g7e7,8,,,,,
ataxx.main.alpha_beta-random.t1,8,alpha_beta,0,normal,0.000406,50,,1,b7d7,50,0,0,23719,,
ataxx.main.random-mcts.t1,0,random,0,normal,0.000013,1,,,a7b5,16,,,,,
ataxx.main.random-mcts.t1,1,mcts,1,time-limited,0.500026,,4759,,a2,16,,,,4760,0
ataxx.main.random-mcts.t1,2,random,0,normal,0.000009,1,,,c4,27,,,,,
ataxx.main.random-mcts.t1,3,mcts,1,time-limited,0.500016,,4091,,a2b4,22,,,,4103,12
ataxx.main.random-mcts.t1,4,random,0,normal,0.000007,1,,,g1e2,8,,,,,
ataxx.main.random-mcts.t1,5,mcts,1,time-limited,0.500061,,12481,,b4d2,65,,,,3723,32
ataxx.main.mcts-random.t1,0,mcts,0,time-limited,0.500017,,4936,,g2,16,,,,4937,0
ataxx.main.mcts-random.t1,1,random,1,normal,0.000008,1,,,a1b3,16,,,,,
ataxx.main.mcts-random.t1,2,mcts,0,time-limited,0.500016,,4468,,g2e4,23,,,,4489,21
ataxx.main.mcts-random.t1,3,random,1,normal,0.000009,1,,,b3d4,27,,,,,
ataxx.main.mcts-random.t1,4,mcts,0,time-limited,0.500016,,4434,,g1e3,16,,,,4433,8
ataxx.main.mcts-random.t1,5,random,1,normal,0.000007,1,,,g7e5,8,,,,,
ataxx.main.mcts-random.t1,6,mcts,0,time-limited,0.500011,,57361,,e3d5,29,,,,2363,65
ataxx.main.heuristic-alpha_beta.t1,0,heuristic,0,normal,0.000150,16,,,f1,16,,,,,
ataxx.main.heuristic-alpha_beta.t1,1,alpha_beta,1,time-limited,0.500148,49787,,4,f7,16,4602,1256,3345,,
ataxx.main.heuristic-alpha_beta.t1,2,heuristic,0,normal,0.000228,23,,,g2,23,,,,,
ataxx.main.heuristic-alpha_beta.t1,3,alpha_beta,1,time-limited,0.500160,45099,,4,a2,23,5605,1185,7763,,
ataxx.main.heuristic-alpha_beta.t1,4,heuristic,0,normal,0.000330,30,,,f2,30,,,,,
ataxx.main.heuristic-alpha_beta.t1,5,alpha_beta,1,time-limited,0.500069,41531,,4,g6,30,3425,510,10676,,
ataxx.main.heuristic-alpha_beta.t1,6,heuristic,0,normal,0.000457,37,,,e1,37,,,,,
ataxx.main.heuristic-alpha_beta.t1,7,alpha_beta,1,time-limited,0.500097,38123,,4,f5,37,5188,842,15021,,
ataxx.main.heuristic-alpha_beta.t1,8,heuristic,0,normal,0.000578,43,,,g3,43,,,,,
ataxx.main.heuristic-alpha_beta.t1,9,alpha_beta,1,time-limited,0.500025,35291,,4,f5f3,46,8587,1756,21851,,
ataxx.main.heuristic-alpha_beta.t1,10,heuristic,0,normal,0.000374,22,,,e2,22,,,,,
ataxx.main.heuristic-alpha_beta.t1,11,alpha_beta,1,time-limited,0.500245,33195,,4,g3e3,48,5068,969,25949,,
ataxx.main.heuristic-alpha_beta.t1,12,heuristic,0,normal,0.000389,20,,,e1g3,20,,,,,
ataxx.main.heuristic-alpha_beta.t1,13,alpha_beta,1,time-limited,0.500120,34891,,4,e1,64,6224,1730,30442,,
ataxx.main.heuristic-alpha_beta.t1,14,heuristic,0,normal,0.000508,26,,,f3d2,26,,,,,
ataxx.main.heuristic-alpha_beta.t1,15,alpha_beta,1,time-limited,0.500128,31323,,4,f3,47,5110,733,34817,,
ataxx.main.heuristic-alpha_beta.t1,16,heuristic,0,normal,0.000546,25,,,d2f4,25,,,,,
ataxx.main.heuristic-alpha_beta.t1,17,alpha_beta,1,time-limited,0.500087,30779,,4,g6g4,57,5517,630,39703,,
ataxx.main.heuristic-alpha_beta.t1,18,heuristic,0,normal,0.000565,27,,,e4,27,,,,,
ataxx.main.heuristic-alpha_beta.t1,19,alpha_beta,1,time-limited,0.500098,29483,,4,d2,54,5399,684,44417,,
ataxx.main.heuristic-alpha_beta.t1,20,heuristic,0,normal,0.000827,38,,,d3,38,,,,,
ataxx.main.heuristic-alpha_beta.t1,21,alpha_beta,1,time-limited,0.500240,26667,,4,d1,46,4309,812,47913,,
ataxx.main.heuristic-alpha_beta.t1,22,heuristic,0,normal,0.001244,56,,,c2,56,,,,,
ataxx.main.heuristic-alpha_beta.t1,23,alpha_beta,1,time-limited,0.500078,25228,,3,a2c1,44,3032,442,50502,,
ataxx.main.heuristic-alpha_beta.t1,24,heuristic,0,normal,0.001129,51,,,d3b1,51,,,,,
ataxx.main.heuristic-alpha_beta.t1,25,alpha_beta,1,time-limited,0.500308,26683,,4,d3,43,3708,407,53801,,
